Order, Line, Status, Promised, Scheduled Ship Date, Issue, Missing Materials 
75801,43,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
75801,44,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
75801,45,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,46,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,47,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,48,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,51,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
75801,52,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
75801,53,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,56,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,57,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,58,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,59,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,61,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
75801,62,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
76704,1,Machine Shop Started,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
73251,28,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,29,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,30,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,31,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,32,Scheduled/Released,High Priority,07.02.2019,0,nan,Partial Order,
73251,33,Scheduled/Released,High Priority,07.02.2019,0,nan,Partial Order,
73251,36,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,37,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,41,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,42,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
73251,43,Scheduled/Released,High Priority,07.02.2019,0,nan,Partial Order,
67150,41,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,42,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,43,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,44,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,45,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,46,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,47,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,48,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,49,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,50,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,51,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,52,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,53,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,55,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,56,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,57,Machine Shop Finished,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,58,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,59,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,60,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
67150,61,Machine Shop Started,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
70634,4,Machine Shop Finished,High Priority,01.02.2019,Wrong info. In SD,Material,Complete,
78614,1,Machine Shop Started,High Priority,07.02.2019,Shortage,Material+Cartridge,Partial Order,
78580,1,Wiring Started,Regular,06.02.2019,Others,nan,Complete,
78580,2,Wiring Started,Regular,06.02.2019,Others,nan,Complete,
67875,1,Machine Shop Started,Regular,11.02.2019,0,Material,Partial Order,
64752,14,Machine Shop Finished,Regular,05.02.2019,Shortage,Material,Complete,
64752,23,Machine Shop Finished,Regular,05.02.2019,Shortage,Material,Complete,
78720,1,Scheduled/Released,High Priority,07.02.2019,0,+Cartridge,Partial Order,
78511,1,Machine Shop Finished,Regular,06.02.2019,Shortage,nan,Complete,
70426,1,Machine Shop Started,Regular,04.02.2019,0,Material,Partial Order,
76762,4,Machine Shop Started,High Priority,06.02.2019,0,+Cartridge,Partial Order,
76762,5,Machine Shop Started,High Priority,06.02.2019,0,+Cartridge,Partial Order,
76762,6,Machine Shop Started,High Priority,06.02.2019,0,+Cartridge,Partial Order,
76762,7,Machine Shop Started,High Priority,06.02.2019,nan,+Cartridge,Partial Order,
76762,8,Machine Shop Started,High Priority,06.02.2019,nan,+Cartridge,Partial Order,
76762,9,Machine Shop Started,High Priority,18.02.2019,0,Material+Cartridge,Partial Order,
76762,10,Machine Shop Started,High Priority,18.02.2019,0,Material+Cartridge,Partial Order,
74276,1,Machine Shop Started,High Priority,26.02.2019,Shortage,Material,Complete,
75728,1,Machine Shop Finished,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
75728,2,Machine Shop Finished,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
75728,3,Machine Shop Finished,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
75728,4,Machine Shop Finished,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
75728,5,Machine Shop Finished,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
75728,9,Machine Shop Started,High Priority,08.02.2019,0,Material+Cartridge,Partial Order,
77806,1,Scheduled/Released,Priority,14.02.2019,0,Material+Cartridge,Partial Order,
77741,5,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
77741,6,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
77741,8,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
77741,9,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
77741,10,Machine Shop Started,Regular,05.02.2019,nan,nan,Partial Order,
77741,11,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
77741,12,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
77741,13,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
77741,15,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
77741,17,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
77741,18,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
77741,19,Machine Shop Finished,Regular,05.02.2019,0,nan,Partial Order,
79098,1,Scheduled/Released,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
79285,1,Scheduled/Released,Regular,11.02.2019,0,Material+Cartridge,Partial Order,
76687,1,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
76687,2,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,3,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,4,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,5,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,6,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,7,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,8,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,9,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,10,Machine Shop Started,Regular,18.02.2019,0,Material+Cartridge,Partial Order,
76687,11,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
76687,12,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
76687,13,Machine Shop Started,Regular,18.02.2019,0,Material,Partial Order,
79240,1,Machine Shop Started,Regular,06.02.2019,0,Material,nan,
79240,2,Scheduled/Released,Regular,06.02.2019,0,Material,nan,
78710,1,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
78710,2,Machine Shop Finished,Regular,06.02.2019,0,nan,Partial Order,
78710,3,Machine Shop Started,Regular,06.02.2019,0,nan,Partial Order,
75164,1,Wiring Started,High Priority,01.02.2019,Wrong info. In SD,Material,Complete,
78933,1,Machine Shop Started,Regular,07.02.2019,0,Material,Partial Order,
59584,10,Machine Shop Started,High Priority,06.02.2019,0,Material+Cartridge,Partial Order,
59584,12,Machine Shop Started,High Priority,06.02.2019,nan,Material+Cartridge,Partial Order,
59584,66,Machine Shop Started,High Priority,06.02.2019,0,Material+Cartridge,Partial Order,
59584,67,Machine Shop Started,High Priority,06.02.2019,0,Material+Cartridge,Partial Order,
78812,1,Machine Shop Started,Regular,06.02.2019,0,Material,Partial Order,
78812,2,Machine Shop Started,Regular,06.02.2019,0,Material,Partial Order,
78812,3,Machine Shop Started,Regular,06.02.2019,0,Material,Partial Order,
78812,4,Machine Shop Finished,Regular,06.02.2019,0,+Cartridge,Partial Order,
78812,5,Machine Shop Finished,Regular,06.02.2019,0,+Cartridge,Partial Order,
78812,6,Machine Shop Finished,Regular,06.02.2019,0,+Cartridge,Partial Order,
78812,7,Machine Shop Finished,Regular,06.02.2019,Others,+Cartridge,Partial Order,
78936,1,Machine Shop Started,Regular,05.02.2019,0,nan,Partial Order,
74968,1,Machine Shop Started,High Priority,29.01.2019,nan,+Cartridge,Partial Order,
74968,2,Machine Shop Started,High Priority,29.01.2019,nan,+Cartridge,Partial Order,
74968,3,Machine Shop Started,High Priority,29.01.2019,nan,+Cartridge,Partial Order,
